order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,"J, Elijah",Consumer,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9,0.2,34.8137999999999,Belkin,2016,Friday,September,NC
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,"J, Elijah",Consumer,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,Zebra,2016,Friday,September,NC
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,"J, Elijah",Consumer,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3,0.4,-149.6307,Hon,2016,Friday,September,NC
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,"J, Elijah",Consumer,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,0.2,303.804,Plantronics,2016,Friday,September,NC
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,"J, Elijah",Consumer,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.628,GBC,2016,Friday,September,NC
CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,"A, Rawles",Corporate,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,Nontoxic,2017,Friday,July,CA
CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,"A, Rawles",Corporate,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,9,0.2,121.9644,Polycom,2017,Friday,July,CA
CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,"A, Hart",Corporate,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303,Avery,2017,Monday,September,PA
CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,"A, Hart",Corporate,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516,Compact,2017,Monday,September,PA
US-2017-143175,2017-08-03,2017-08-06,Second Class,GA-14515,"G, Ashbrook",Consumer,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,Fellowes,2017,Thursday,August,CA
CA-2017-118864,2017-06-15,2017-06-19,Second Class,KH-16690,"K, Hastings",Corporate,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975,Panasonic,2017,Thursday,June,CA
CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,"R, Pölking",Consumer,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.688,6,0.2,55.008,Surelock,2016,Friday,August,NY
CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,"R, Pölking",Consumer,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,Ibico,2016,Friday,August,NY
CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,"R, Pölking",Consumer,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,Cardinal,2016,Friday,August,NY
CA-2017-144596,2017-11-06,2017-11-10,Standard Class,CD-11980,"C, Darley",Consumer,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,9,0.0,149.9112,Xerox,2017,Monday,November,NY
CA-2016-144337,2016-08-01,2016-08-05,Second Class,SG-20890,"S, Gilcrest",Corporate,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,2,0.2,6.6312,Easy-staple,2016,Monday,August,TX
CA-2017-147410,2017-09-04,2017-09-08,Standard Class,EJ-14155,"E, Jacobs",Consumer,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0.0,105.275,24,2017,Monday,September,CA
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,"K, Harms",Corporate,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352,Global,2017,Monday,June,OH
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,"K, Harms",Corporate,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272,Contemporary,2017,Monday,June,OH
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,"K, Harms",Corporate,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291,Memorex,2017,Monday,June,OH
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,25.98,2,0.0,0.779399999999999,Gear,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,2,0.0,1.476,BIC,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,4,0.0,13.7964,Space,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0.0,2.2504,Acme,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,0.0,17.99,Panasonic,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,Fiskars,2016,Tuesday,April,NY
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,"K, Miller",Consumer,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,2,0.2,3.248,Wilson,2016,Tuesday,April,NY
US-2016-102239,2016-05-05,2016-05-06,First Class,LW-16990,"L, Williams",Corporate,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0.0,320.3172,Global,2016,Thursday,May,NV
US-2016-102239,2016-05-05,2016-05-06,First Class,LW-16990,"L, Williams",Corporate,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048,Avery,2016,Thursday,May,NV
CA-2017-104906,2017-02-13,2017-02-17,Standard Class,JP-15460,"J, Patt",Corporate,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906,Xerox,2017,Monday,February,NY
CA-2017-118122,2017-11-17,2017-11-24,Standard Class,GG-14650,"G, Guthrie",Corporate,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,Cardinal,2017,Friday,November,WA
CA-2017-166926,2017-12-01,2017-12-08,Standard Class,SO-20335,"S, O'Donnell",Consumer,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0.0,18.837,Xerox,2017,Friday,December,WA
CA-2017-166926,2017-12-01,2017-12-08,Standard Class,SO-20335,"S, O'Donnell",Consumer,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,Hon,2017,Friday,December,WA
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,"J, Galang",Consumer,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,0.0,8.7906,Xerox,2016,Tuesday,September,GA
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,"J, Galang",Consumer,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0.0,4.5837,Binney,2016,Tuesday,September,GA
US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,"J, MacKendrick",Consumer,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,0.0,7.567,Tops,2016,Monday,November,DE
US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,"J, MacKendrick",Consumer,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,0.0,6.5736,Stacking,2016,Monday,November,DE
CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,"P, Kriz",Consumer,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524,Memorex,2016,Saturday,April,TN
CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,"P, Kriz",Consumer,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.088,7,0.2,40.0036,Standard,2016,Saturday,April,TN
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,"T, Turnell",Home Office,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,257.94,3,0.0,67.0644,KI,2017,Sunday,November,IN
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,"T, Turnell",Home Office,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,4,0.0,545.1884,Samsung,2017,Sunday,November,IN
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,"T, Turnell",Home Office,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,DAX,2017,Sunday,November,IN
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,"T, Turnell",Home Office,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0.0,43.1904,Innergie,2017,Sunday,November,IN
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,"T, Turnell",Home Office,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,828.6,3,0.0,240.294,SAFCO,2017,Sunday,November,IN
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,"T, Glocke",Consumer,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,0.0,46.5432,Maxell,2017,Thursday,September,MO
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,"T, Glocke",Consumer,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,DataProducts,2017,Thursday,September,MO
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,"M, Harrigan",Home Office,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265,Nortel,2017,Saturday,March,PA
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,"M, Harrigan",Home Office,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,Avery,2017,Saturday,March,PA
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,"M, Harrigan",Home Office,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-46.4292,KI,2017,Saturday,March,PA
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,"M, Harrigan",Home Office,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246,Desktop,2017,Saturday,March,PA
CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,"C, Brittain",Consumer,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0.0,41.823,IBM,2016,Sunday,June,NY
CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,"C, Brittain",Consumer,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0.0,18.396,Bionaire,2016,Sunday,June,NY
CA-2017-100412,2017-12-22,2017-12-26,Standard Class,SR-20425,"S, Roach",Home Office,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2,0.0,35.49,Situations,2017,Friday,December,AL
CA-2017-142909,2017-12-22,2017-12-25,Second Class,AG-10330,"A, Grayson",Consumer,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.087,Lesro,2017,Friday,December,AZ
CA-2017-126718,2017-04-29,2017-05-04,Standard Class,KT-16480,"K, Thornton",Consumer,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,1,0.0,2.4059,Color-Coded,2017,Saturday,April,NJ
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,"C, Cortes",Consumer,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.879199999999997,Rogers,2016,Monday,March,CA
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,"C, Cortes",Consumer,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,1,0.0,2.9302,Xerox,2016,Monday,March,CA
CA-2016-158610,2016-09-19,2016-09-22,First Class,CK-12595,"C, Kelty",Consumer,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,Home/Office,2016,Monday,September,RI
US-2017-168613,2017-10-08,2017-10-14,Standard Class,GM-14440,"G, McGarr",Consumer,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.23920000000001,Office,2017,Sunday,October,NY
CA-2017-125381,2017-04-25,2017-04-27,Second Class,SG-20605,"S, Goranitis",Consumer,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737,Sony,2017,Tuesday,April,CA
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,"H, Kirkland",Corporate,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,Sony,2017,Sunday,March,TX
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,"H, Kirkland",Corporate,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,Canon,2017,Sunday,March,TX
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,"H, Kirkland",Corporate,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,Xerox,2017,Sunday,March,TX
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,"H, Kirkland",Corporate,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368,Belkin,2017,Sunday,March,TX
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,"H, Kirkland",Corporate,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174,Neat,2017,Sunday,March,TX
CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,"M, Yedwab",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414,Black,2017,Thursday,May,PA
CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,"M, Yedwab",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168,Avery,2017,Thursday,May,PA
US-2016-144351,2016-11-14,2016-11-18,Standard Class,RC-19960,"R, Crowe",Consumer,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0.0,25.1916,BlueLounge,2016,Monday,November,MD
CA-2016-138667,2016-12-27,2016-12-30,Second Class,MW-18220,"M, Webber",Consumer,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,2,0.2,0.5,Micro,2016,Tuesday,December,OH
CA-2017-150609,2017-04-30,2017-05-04,Standard Class,NZ-18565,"N, Zandusky",Home Office,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553,Fellowes,2017,Sunday,April,CA
CA-2017-128853,2017-04-21,2017-04-23,First Class,JM-15250,"J, Martin",Consumer,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0.0,227.205,Global,2017,Friday,April,MD
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,"E, Ducich",Home Office,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041,Acco,2017,Thursday,August,TX
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,"E, Ducich",Home Office,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,Avery,2017,Thursday,August,TX
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,"E, Ducich",Home Office,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312,SAFCO,2017,Thursday,August,TX
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,"E, Ducich",Home Office,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388,36X48,2017,Thursday,August,TX
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,"E, Ducich",Home Office,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,4,0.8,-99.1032,Belkin,2017,Thursday,August,TX
CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,"D, Wilson",Home Office,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497,Panasonic,2016,Saturday,November,CA
CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,"D, Wilson",Home Office,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.42940000000002,Global,2016,Saturday,November,CA
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,"J, Kunitz",Consumer,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,Avery,2016,Saturday,October,FL
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,"J, Kunitz",Consumer,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,Staples,2016,Saturday,October,FL
CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,"J, Stevenson",Consumer,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0.0,175.5156,Tennsco,2016,Friday,February,GA
CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,"J, Stevenson",Consumer,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,Avery,2016,Friday,February,GA
CA-2016-147683,2016-11-13,2016-11-17,Standard Class,PO-19180,"P, Overcash",Home Office,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0.0,7.2298,DAX,2016,Sunday,November,WA
CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,"H, Flentye",Consumer,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595,Wi-Ex,2016,Sunday,November,FL
CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,"H, Flentye",Consumer,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,KI,2016,Sunday,November,FL
CA-2016-120369,2016-10-28,2016-10-28,Same Day,VB-21745,"V, Brennan",Corporate,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,Tenex,2016,Friday,October,NY
CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,"C, McGuire",Consumer,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.9364,Dax,2017,Monday,October,CA
CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,"C, McGuire",Consumer,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,Ricoh,2017,Monday,October,CA
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,"L, Cazamias",Corporate,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,Crayola,2016,Sunday,September,AZ
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,"L, Cazamias",Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576,Xerox,2016,Sunday,September,AZ
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,"L, Cazamias",Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99,Great,2016,Sunday,September,AZ
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,"E, Hooks",Corporate,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,Riverleaf,2016,Thursday,June,WA
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,"E, Hooks",Corporate,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,Acco,2016,Thursday,June,WA
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,"E, Hooks",Corporate,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,Acco,2016,Thursday,June,WA
CA-2017-154949,2017-10-15,2017-10-19,Standard Class,MC-17275,"M, Crier",Consumer,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177,Avery,2017,Sunday,October,CA
CA-2017-154760,2017-01-09,2017-01-13,Standard Class,BP-11290,"B, Paige",Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425,Ibico,2017,Monday,January,PA
US-2017-104437,2017-01-27,2017-01-31,Standard Class,TG-21310,"T, Gnade",Consumer,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.8644,Jensen,2017,Friday,January,NY
CA-2017-113075,2017-09-02,2017-09-06,Standard Class,MC-18100,"M, Crebagga",Consumer,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119,Kingston,2017,Saturday,September,IL
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,"R, Buch",Consumer,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173,Panasonic,2016,Thursday,July,CA
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,"R, Buch",Consumer,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0.0,50.0346,Holmes,2016,Thursday,July,CA
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,"R, Buch",Consumer,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0.0,10.164,Deflect-O,2016,Thursday,July,CA
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,"E, Smith",Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,Xerox,2017,Friday,February,PA
